0.0000;0.0000;-0.0000;-0.0000;0.0000;0.0000;0.0000;0.0000;-0.0000;0.0000;0.0000;0.0000;0.0000;
0.6936;0.0567;-0.1401;-0.1657;0.0000;1.0000;0.0000;0.0000;-0.0323;0.0000;0.0000;0.0000;0.0000;
0.7675;0.1062;-0.0976;-0.1152;0.0000;0.9295;0.0000;0.0000;-0.0322;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
-1.0000;0.1539;0.0000;0.0000;-0.5969;0.0000;0.0000;0.0000;1.0000;0.0000;0.0000;0.0000;0.0000;
-1.0000;0.1852;0.0000;0.0000;-0.5900;0.0000;0.0000;0.0000;1.0000;1.0000;0.9000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.9000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;1.0000;0.9382;0.2318;0.2026;-1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;1.0000;0.9095;0.2309;0.2037;-1.0000;-0.4761;0.0000;0.0000;0.0000;1.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;0.0000;
0.0000;0.0000;-0.1695;-0.2024;1.0000;0.0000;0.2055;-0.4678;-0.6488;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;-0.1704;-0.2029;1.0000;0.0000;0.2041;-0.4646;0.6577;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;-0.1227;-0.1252;0.0000;0.8384;0.0042;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;
0.0000;0.0000;-0.2063;-0.2264;0.0000;0.8186;0.0042;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;1.0000;1.0000;0.2338;-0.2285;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;1.0000;1.0000;0.2369;-0.2324;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
