999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;11.0000;7.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;10.4500;6.8081;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.9513;6.6370;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;6.0000;6.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;6.2642;6.0377;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;6.5955;6.1489;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;6.9881;6.3294;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.0000;10.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;7.4361;6.5744;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.0439;9.6489;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.0000;11.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;7.9332;6.8787;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.1784;10.6433;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;8.4731;7.2366;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.4305;10.3542;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;8.8415;7.8267;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;11.0000;7.0000;8.6592;10.1996;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;10.8535;7.3140;8.8939;10.1700;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;10.7127;7.7799;9.1316;10.2725;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;12.0000;12.0000;12.0000;13.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;11.7446;11.9270;11.7088;12.7712;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;11.4880;12.0000;11.4114;12.7057;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;13.0000;16.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;11.2338;12.2189;11.1119;12.8097;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;12.6560;15.6069;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;12.2970;15.3305;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.0000;10.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.0000;19.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.1143;10.6206;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.1978;18.6467;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.2211;11.3267;11.0000;17.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.4052;18.3922;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;10.7997;16.8999;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;10.5019;16.9004;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;10.1107;17.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.6322;17.1954;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;9.0735;17.4816;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;13.0000;16.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.4426;17.8525;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;7.8267;18.0578;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;8.0000;19.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;7.0000;14.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;7.8343;18.9669;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;6.8900;14.4179;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;7.6189;18.9577;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;6.7246;14.8261;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;7.3604;18.9695;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;6.5101;15.2247;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;7.0645;19.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;6.2520;15.6141;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;6.7359;19.0468;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;5.9552;15.9947;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;6.3788;19.1081;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;5.9968;19.1821;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;5.5930;19.2674;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;5.1701;19.3628;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;999.0000;
